iter	RMSE
1511	0.3181085473
1512	0.3180973902
1513	0.3180718235
1514	0.3180484101
1515	0.3180166613
1516	0.3179893172
1517	0.3179703352
1518	0.3179654592
1519	0.3179388726
1520	0.317920974
1521	0.3178931671
1522	0.3178786197
1523	0.3178369817
1524	0.3178074144
1525	0.3177425625
1526	0.3177108152
1527	0.317688342
1528	0.3176485597
1529	0.3176045569
1530	0.3175810162
1531	0.3175420279
1532	0.3175095138
1533	0.3174886417
1534	0.3174635476
1535	0.3174516733
1536	0.3174285609
1537	0.3174032138
1538	0.3173865935
1539	0.3173569233
1540	0.3172985112
1541	0.3172670807
1542	0.3172536369
1543	0.3172271416
1544	0.3171959149
1545	0.3171738418
1546	0.3171441134
1547	0.3171298948
1548	0.3171140993
1549	0.3170799249
1550	0.3170360065
1551	0.3170112011
1552	0.3169789004
1553	0.3169489766
1554	0.316928464
1555	0.3168799132
1556	0.3168246468
1557	0.3167863277
1558	0.3167688073
1559	0.3167487953
1560	0.3167212958
1561	0.3166918239
1562	0.3166727758
1563	0.3166500472
1564	0.316617701
1565	0.3165757925
1566	0.3165528327
1567	0.316530516
1568	0.3164854392
1569	0.316456975
1570	0.3164164451
1571	0.3163659675
1572	0.3163273897
1573	0.3163136029
1574	0.316285591
1575	0.3162490119
1576	0.3162311755
1577	0.3161898333
1578	0.3161645533
1579	0.316140217
1580	0.316106533
1581	0.3160950915
1582	0.3160593173
1583	0.3160434358
1584	0.3160157893
1585	0.3159552419
1586	0.315919246
1587	0.3158966174
1588	0.3158740028
1589	0.3158460612
1590	0.3158171415
1591	0.3157966519
1592	0.3157446345
1593	0.3157199046
1594	0.3157068569
1595	0.3156889716
1596	0.3156628167
1597	0.3156406844
1598	0.3156135228
1599	0.3155850266
1600	0.315554331
1601	0.3155320755
1602	0.3155021613
1603	0.3154717996
1604	0.3154280457
1605	0.315414763
1606	0.3153942536
1607	0.315363335
1608	0.3153324549
1609	0.315248715
1610	0.3152238626
1611	0.3151986763
1612	0.3151736562
1613	0.315150893
1614	0.3151137058
1615	0.3150957447
1616	0.3150709503
1617	0.3150678501
1618	0.3150329815
1619	0.3149953452
1620	0.3149731523
1621	0.3149352983
1622	0.3149123542
1623	0.3148874767
1624	0.3148621417
1625	0.3147912372
1626	0.3147553231
1627	0.3147266996
1628	0.3147016659
1629	0.3146876218
1630	0.3146615127
1631	0.3146227857
1632	0.3146075247
1633	0.3145865456
1634	0.3145696239
1635	0.3145432891
1636	0.3145056613
1637	0.3144837504
1638	0.3144480717
1639	0.3144262299
1640	0.3144050363
1641	0.3143760852
1642	0.3143642944
1643	0.314319815
1644	0.3143020073
1645	0.3142776998
1646	0.3142615565
1647	0.3142338542
1648	0.3142060955
1649	0.3141885
1650	0.3141707649
1651	0.314148992
1652	0.3141239217
1653	0.3140944974
1654	0.314069675
1655	0.314044007
1656	0.3140106891
1657	0.3139958865
1658	0.313963969
1659	0.3139253853
1660	0.3139059386
1661	0.3138726384
1662	0.3138368509
1663	0.3138028858
1664	0.3137807458
1665	0.3137591253
1666	0.3137302888
1667	0.3137072122
1668	0.3136690563
1669	0.3136535372
1670	0.3136361152
1671	0.3136135831
1672	0.3136089367
1673	0.313581252
1674	0.3135485063
1675	0.3135361848
1676	0.3135149185
1677	0.3134842607
1678	0.3134430594
1679	0.3134224629
1680	0.3133958556
1681	0.3133683596
1682	0.3133457849
1683	0.3133070579
1684	0.3132701044
1685	0.3132400833
1686	0.3132019176
1687	0.3131744723
1688	0.3131340489
1689	0.3131204664
1690	0.3130918013
1691	0.3130389429
1692	0.3130217824
1693	0.3130029483
1694	0.3129826735
1695	0.3129293551
1696	0.3129131665
1697	0.3129018039
1698	0.3128543649
1699	0.3128088847
1700	0.3127938998
1701	0.3127616302
1702	0.31272644
1703	0.3126971332
1704	0.3126894496
1705	0.312668306
1706	0.3126294534
1707	0.3126205918
1708	0.3125997592
1709	0.3125677927
1710	0.3125481707
1711	0.3125098981
1712	0.3124891655
1713	0.3124630206
1714	0.3124436263
1715	0.3124181472
1716	0.312400208
1717	0.3123824285
1718	0.3123678616
1719	0.3123350302
1720	0.312318446
1721	0.3122989508
1722	0.3122966564
1723	0.3122715695
1724	0.3122225902
1725	0.3121902145
1726	0.3121697741
1727	0.3121423454
1728	0.3121146126
1729	0.3120940247
1730	0.312067391
1731	0.3120325738
1732	0.3119969937
1733	0.311982144
1734	0.3119360766
1735	0.3119069802
1736	0.3118861274
1737	0.311860701
1738	0.3118468492
1739	0.3118342149
1740	0.3118176044
1741	0.3117859643
1742	0.3117430619
1743	0.3116963904
1744	0.3116650121
1745	0.3116318816
1746	0.3115899752
1747	0.3115550171
1748	0.311532758
1749	0.3115157661
1750	0.3114869968
1751	0.3114677799
1752	0.3114478776
1753	0.3114392452
1754	0.3114010479
1755	0.3113908984
1756	0.3113648074
1757	0.311345509
1758	0.3113161887
1759	0.3113009243
1760	0.3112557061
1761	0.3112424866
1762	0.3112213554
1763	0.3112095682
1764	0.3111906686
1765	0.3111565853
1766	0.3111375159
1767	0.3111056564
1768	0.3110616019
1769	0.3110407513
1770	0.311030807
1771	0.3110040618
1772	0.310986793
1773	0.3109557551
1774	0.3109348739
1775	0.31090403
1776	0.3108576448
1777	0.3108050212
1778	0.310783572
1779	0.3107638477
1780	0.310747824
1781	0.3107305659
1782	0.3107108086
1783	0.3106839389
1784	0.3106748345
1785	0.3106582612
1786	0.3106379467
1787	0.310622215
1788	0.3105913917
1789	0.3105630062
1790	0.3105498957
1791	0.3105210343
1792	0.3105058987
1793	0.310480803
1794	0.3104702586
1795	0.310447761
1796	0.3104154402
1797	0.3104029974
1798	0.3103784136
1799	0.3103487182
1800	0.3103239052
1801	0.3103035221
1802	0.3102704122
1803	0.3102388275
1804	0.3102184905
1805	0.3102101471
1806	0.3101909477
1807	0.3101556906
1808	0.3101350741
1809	0.3100798634
1810	0.310062571
1811	0.310029543
1812	0.3100093909
1813	0.3099863425
1814	0.309972096
1815	0.3099489632
1816	0.3099284995
1817	0.3099136721
1818	0.30989682
1819	0.3098592766
1820	0.3098374583
1821	0.3098219184
1822	0.3097939694
1823	0.3097721702
1824	0.3097410244
1825	0.3097324002
1826	0.309704404
1827	0.3096756698
1828	0.3096437514
1829	0.309620727
1830	0.3095843649
1831	0.3095476647
1832	0.3095254548
1833	0.3095148697
1834	0.3094951299
1835	0.3094856565
1836	0.309449671
1837	0.309419401
1838	0.3094029081
1839	0.3093837669
1840	0.3093570272
1841	0.3093424658
1842	0.3093187855
1843	0.3092653122
1844	0.3092450245
1845	0.3092351713
1846	0.3092283399
1847	0.3091846686
1848	0.3091568796
1849	0.3091214547
1850	0.3091088165
1851	0.3090778909
1852	0.3090459676
1853	0.309029613
1854	0.3090030737
1855	0.3089842869
1856	0.3089573232
1857	0.3089420519
1858	0.3089230768
1859	0.3088984642
1860	0.30887589
1861	0.3088502368
1862	0.3088287885
1863	0.3088106169
1864	0.3087839562
1865	0.3087496488
1866	0.308725702
1867	0.3087006196
1868	0.3086865275
1869	0.3086323335
1870	0.3086010159
1871	0.3085788906
1872	0.3085404368
1873	0.3084944563
1874	0.3084830949
1875	0.3084496711
1876	0.3084208269
1877	0.3083958893
1878	0.3083803592
1879	0.3083440561
1880	0.308323037
1881	0.3082881576
1882	0.3082621296
1883	0.3082448335
1884	0.3082151591
1885	0.3081965953
1886	0.3081563757
1887	0.3081453088
1888	0.3080889654
1889	0.3080732407
1890	0.3080336365
1891	0.3080132883
1892	0.3079909143
1893	0.3079784704
1894	0.3079620335
1895	0.3079399535
1896	0.3079108319
1897	0.3078940296
1898	0.3078750947
1899	0.3078714935
1900	0.3078590241
1901	0.3078468185
1902	0.307824828
1903	0.3078155119
1904	0.3077964504
1905	0.3077773274
1906	0.3077511661
1907	0.3077462851
1908	0.3077419023
1909	0.3077282359
1910	0.3077019557
1911	0.3076902095
1912	0.3076726839
1913	0.3076316286
1914	0.3076051952
1915	0.3075863006
1916	0.3075736257
1917	0.3075619121
1918	0.3075449252
1919	0.307517893
1920	0.3074887678
1921	0.307465227
1922	0.3074301535
1923	0.3074039604
1924	0.3073836345
1925	0.3073313587
1926	0.3072961978
1927	0.3072615766
1928	0.3072360391
1929	0.3072094422
1930	0.3071720815
1931	0.3071345028
1932	0.3071235613
1933	0.307098862
1934	0.307077262
1935	0.3070410888
1936	0.3070149603
1937	0.3069994521
1938	0.3069669694
1939	0.3069370749
1940	0.3069191018
1941	0.3069002369
1942	0.306891603
1943	0.3068386269
1944	0.3068023011
1945	0.306779485
1946	0.3067641833
1947	0.3067245826
1948	0.306715152
1949	0.3067099289
1950	0.3066763137
1951	0.3066398238
1952	0.3066222211
1953	0.3065980888
1954	0.3065799573
1955	0.3065031147
1956	0.3064766286
1957	0.3064583301
1958	0.3064366118
1959	0.3063903351
1960	0.3063732793
1961	0.3063117548
1962	0.3062704784
1963	0.3062411738
1964	0.3062332217
1965	0.3062185841
1966	0.3061934578
1967	0.3061483711
1968	0.3061277339
1969	0.306109081
1970	0.3060972532
1971	0.3060656446
1972	0.3060412586
1973	0.3060084192
1974	0.3059965389
1975	0.3059756506
1976	0.3059558989
1977	0.3059237947
1978	0.3059128683
1979	0.3059004475
1980	0.3058796338
1981	0.3058616869
1982	0.305845283
1983	0.3058270129
1984	0.3057708401
1985	0.3057506873
1986	0.3057334796
1987	0.3057167623
1988	0.3056816939
1989	0.3056671577
1990	0.305653919
1991	0.3056375847
1992	0.3056183191
1993	0.3055939213
1994	0.3055781795
1995	0.3055645399
1996	0.3055308205
1997	0.3055173183
1998	0.3054614379
1999	0.3054424847
2000	0.3054216334
2001	0.3053860888
2002	0.3053652719
2003	0.3053490419
2004	0.3053187743
2005	0.3052980196
2006	0.3052762638
2007	0.3052509853
2008	0.3052286775
2009	0.3051874817
2010	0.3051490776
2011	0.305123693
2012	0.3050879985
2013	0.3050673412
2014	0.3050560023
2015	0.3050526104
2016	0.3050277272
2017	0.3050115821
2018	0.3050048433
2019	0.3049852183
2020	0.3049666364
2021	0.304949992
2022	0.3049201577
2023	0.3048841706
2024	0.3048598634
2025	0.304840586
2026	0.3048329942
2027	0.3047899192
2028	0.3047704355
2029	0.3047536836
2030	0.3047292445
2031	0.304714908
2032	0.3046933181
2033	0.3046582006
2034	0.3046412745
2035	0.3046255479
2036	0.3046110939
2037	0.3045854822
2038	0.3045670276
2039	0.3045119097
2040	0.3044856539
2041	0.3044671244
2042	0.3044487182
2043	0.3044169269
2044	0.3043882399
2045	0.3043766083
2046	0.3043583627
2047	0.3043343841
2048	0.3043160473
2049	0.3042908955
2050	0.3042666459
2051	0.3042489987
2052	0.3042336736
2053	0.3042153868
2054	0.3041980935
2055	0.3041747831
2056	0.3041459455
2057	0.3041216132
2058	0.3041107277
2059	0.304095961
2060	0.3040724574
2061	0.3040453482
2062	0.304024777
2063	0.3039869381
2064	0.3039578488
2065	0.3039268767
2066	0.303901998
2067	0.3038835234
2068	0.3038614525
2069	0.3038384791
2070	0.3037963688
2071	0.3037473984
2072	0.3037201476
2073	0.3036975185
2074	0.3036759479
2075	0.3036429404
2076	0.3036329086
2077	0.3036292822
2078	0.30362209
2079	0.3036062251
2080	0.3035817569
2081	0.3035256139
2082	0.30349822
2083	0.3034756413
2084	0.303459999
2085	0.3034347141
2086	0.3034115766
2087	0.3033799477
2088	0.3033527194
2089	0.303341786
2090	0.3033208678
2091	0.3032958348
2092	0.3032931055
2093	0.3032767984
2094	0.3032555868
2095	0.3032383051
2096	0.303222405
2097	0.3031978866
2098	0.3031780677
2099	0.3031466776
2100	0.3031180176
2101	0.3030980553
2102	0.3030819272
2103	0.3030614698
2104	0.3030431158
2105	0.3030112379
2106	0.3029844594
2107	0.3029728001
2108	0.302959163
2109	0.30293
2110	0.3029203613
2111	0.3028956176
2112	0.3028552792
2113	0.3028309295
2114	0.3028021447
2115	0.3027963005
2116	0.3027640733
2117	0.3027454478
2118	0.3027234106
2119	0.3026869992
2120	0.3026632666
2121	0.3026295365
2122	0.3025750111
2123	0.3025409842
2124	0.3025098128
2125	0.3024793043
2126	0.302461627
2127	0.3024498419
2128	0.3024164444
2129	0.3023899888
2130	0.3023744915
2131	0.3023505291
2132	0.3023478756
2133	0.302317478
2134	0.3022864559
2135	0.3022427877
2136	0.3022247517
2137	0.302205204
2138	0.3021654664
2139	0.302137161
2140	0.3021181993
2141	0.3021019197
2142	0.302062224
2143	0.3020388506
2144	0.3020249754
2145	0.3020150354
2146	0.3019734653
2147	0.30195604
2148	0.3019308268
2149	0.3018994026
2150	0.3018777119
2151	0.3018466966
2152	0.3018238292
2153	0.3018019127
2154	0.30177026
2155	0.301755495
2156	0.30174657
2157	0.30172747
2158	0.301715569
2159	0.3016836159
2160	0.301666892
2161	0.3016488462
2162	0.3016331834
2163	0.3016087491
2164	0.3015901233
2165	0.3015709438
2166	0.3015504622
2167	0.3015308358
2168	0.3015001473
2169	0.3014761673
2170	0.3014497394
2171	0.3014155228
2172	0.3013931452
2173	0.3013900534
2174	0.30137088
2175	0.3013475584
2176	0.3013115635
2177	0.3012970018
2178	0.3012781674
2179	0.3012693183
2180	0.3012361659
2181	0.3012212085
2182	0.301211231
2183	0.3011913795
2184	0.3011677942
2185	0.3011491443
2186	0.3011287112
2187	0.3011242904
2188	0.3011096004
2189	0.3010884292
2190	0.3010547267
2191	0.3010429734
2192	0.3009961551
2193	0.3009580469
2194	0.3009339406
2195	0.3009033571
2196	0.3008680223
2197	0.3008381353
2198	0.3008228421
2199	0.3007990606
2200	0.3007830265
2201	0.3007603044
2202	0.3007474623
2203	0.3007163373
2204	0.3007022512
2205	0.3006953465
2206	0.3006717984
2207	0.3006516237
2208	0.3006332165
2209	0.300616863
2210	0.300567383
2211	0.3005512403
2212	0.3005360569
2213	0.3005050489
2214	0.300497603
2215	0.3004807732
2216	0.3004668448
2217	0.3004556888
2218	0.3004313203
2219	0.3004051792
2220	0.3003764124
2221	0.3003635141
2222	0.300343386
2223	0.300327305
2224	0.3003112205
2225	0.3003005039
2226	0.3002789968
2227	0.3002740567
2228	0.300240308
2229	0.3002134667
2230	0.3002019921
2231	0.3001890515
2232	0.3001822244
2233	0.3001713613
2234	0.3001418677
2235	0.3001290173
2236	0.3000987831
2237	0.3000706738
2238	0.3000330413
2239	0.3000172285
2240	0.3000008393
2241	0.2999859544
2242	0.2999688438
2243	0.2999407121
2244	0.2999187949
2245	0.299890414
2246	0.2998605374
2247	0.2998416335
2248	0.2998258074
2249	0.2997992877
2250	0.2997818574
2251	0.2997614803
2252	0.2997493424
2253	0.2997246325
2254	0.2997031326
2255	0.2997016244
2256	0.2996882712
2257	0.2996561419
2258	0.2996207588
2259	0.2996095098
2260	0.2995998838
2261	0.2995904452
2262	0.2995594337
2263	0.2995429514
2264	0.2995146802
2265	0.2994849422
2266	0.2994627758
2267	0.2994371858
2268	0.2994094395
2269	0.299402861
2270	0.29936847
2271	0.2993497598
2272	0.2993361762
2273	0.2993191281
2274	0.2993052109
2275	0.2992775873
2276	0.2992581314
2277	0.2991962846
2278	0.2991782835
2279	0.2991591087
2280	0.299126645
2281	0.299108102
2282	0.2990904545
2283	0.2990696797
2284	0.2990577845
2285	0.2990345467
2286	0.2990171226
2287	0.2989918484
2288	0.2989601242
2289	0.2989101486
2290	0.2988787828
2291	0.2988628471
2292	0.2988299072
2293	0.2988047461
2294	0.2987821608
2295	0.2987460773
2296	0.298723313
2297	0.298700072
2298	0.2986679078
2299	0.2986509596
2300	0.2986326098
2301	0.2986015999
2302	0.2985705734
2303	0.2985538068
2304	0.2985330753
2305	0.2985201274
2306	0.2985067439
2307	0.2984895553
2308	0.2984539344
2309	0.2984373681
2310	0.2984155128
2311	0.2983844692
2312	0.2983563244
2313	0.2983366022
2314	0.2983220535
2315	0.2982901444
2316	0.298270835
2317	0.2982473146
2318	0.2982250964
2319	0.2982038459
2320	0.2981825785
2321	0.298169665
2322	0.2981527418
2323	0.2981248506
2324	0.2981045469
2325	0.2980891805
2326	0.2980764779
2327	0.2980501697
2328	0.2980267486
2329	0.2980063156
2330	0.2979854838
2331	0.2979580765
2332	0.2979250085
2333	0.297895502
2334	0.2978853433
2335	0.2978762476
2336	0.2978581259
2337	0.2978362795
2338	0.2978179709
2339	0.2977860944
2340	0.2977696646
2341	0.2977531056
2342	0.2977368264
2343	0.297712065
2344	0.2976872158
2345	0.2976544324
2346	0.2976115631
2347	0.2976086453
2348	0.2975428997
2349	0.2975239164
2350	0.2975080064
2351	0.2974928029
2352	0.2974434631
2353	0.2974128487
2354	0.2973960527
2355	0.2973792548
2356	0.2973675716
2357	0.2973396524
2358	0.2973207684
2359	0.2972929252
2360	0.2972756958
2361	0.2972589135
2362	0.2972385819
2363	0.2972059766
2364	0.2971796097
2365	0.297153655
2366	0.2971421485
2367	0.2971137114
2368	0.2970843278
2369	0.2970719888
2370	0.2970465224
2371	0.2970222016
2372	0.2970058837
2373	0.296987171
2374	0.2969767227
2375	0.296953772
2376	0.2969387974
2377	0.2969176699
2378	0.2969003797
2379	0.2968825115
2380	0.2968614858
2381	0.2968498045
2382	0.2968309792
2383	0.2968039401
2384	0.2967830003
2385	0.2967664564
2386	0.2967486937
2387	0.2967364326
2388	0.2967031014
2389	0.296677597
2390	0.2966669474
2391	0.2966457835
2392	0.2966305586
2393	0.2966150461
2394	0.2965944482
2395	0.29656007
2396	0.2965478915
2397	0.2965394166
2398	0.2965197017
2399	0.2965004309
2400	0.2964697703
2401	0.2964573092
2402	0.296441887
2403	0.2964172412
2404	0.2963904078
2405	0.2963674523
2406	0.2963547814
2407	0.296324011
2408	0.2963021144
2409	0.2962686253
2410	0.2962420019
2411	0.2962212338
2412	0.2962186185
2413	0.2962131096
2414	0.2961979165
2415	0.296181397
2416	0.2961516644
2417	0.2961349077
2418	0.2961091269
2419	0.2960868719
2420	0.2960763715
2421	0.2960486319
2422	0.2960241077
2423	0.2960226745
2424	0.2960112337
2425	0.2959827231
2426	0.2959614387
2427	0.2959433148
2428	0.2959184114
2429	0.295887767
2430	0.2958519786
2431	0.2958391789
2432	0.2958195615
2433	0.2958102611
2434	0.2957899057
2435	0.2957486803
2436	0.2957355856
2437	0.2957107808
2438	0.2956870535
2439	0.2956712634
2440	0.2956415289
2441	0.2956167597
2442	0.295604731
2443	0.2955904286
2444	0.2955532791
2445	0.2955280222
2446	0.2955060596
2447	0.2954905841
2448	0.2954777759
2449	0.2954615512
2450	0.2954437907
2451	0.2954027207
2452	0.2953935621
2453	0.2953728864
2454	0.2953556384
2455	0.2953440031
2456	0.2953293251
2457	0.2953173917
2458	0.2952928976
2459	0.2952789426
2460	0.2952463945
2461	0.2952286927
2462	0.2952124301
2463	0.2952040635
2464	0.2951478552
2465	0.2951316493
2466	0.2951108919
2467	0.295093393
2468	0.2950538168
2469	0.2950385439
2470	0.295004713
2471	0.2949881817
2472	0.2949538663
2473	0.2949334536
2474	0.2949126394
2475	0.2948865245
2476	0.2948678501
2477	0.2948478325
2478	0.2948284608
2479	0.2948180639
2480	0.2947918313
2481	0.2947739326
2482	0.2947417242
2483	0.2947316182
2484	0.2947136374
2485	0.2946838835
2486	0.2946725449
2487	0.2946616401
2488	0.2946511951
2489	0.294612475
2490	0.2945838385
2491	0.2945550662
2492	0.2945287992
2493	0.2945176456
2494	0.2944951409
2495	0.2944905031
2496	0.2944721473
2497	0.2944478749
2498	0.2944185367
2499	0.2943978725
2500	0.2943627983
2501	0.2943462325
2502	0.2943277688
2503	0.2943137015
2504	0.2942982484
2505	0.2942735285
2506	0.2942354875
2507	0.2942243622
2508	0.2942024564
2509	0.2941751283
2510	0.2941529115
2511	0.2941374643
2512	0.2941130836
2513	0.2940919402
2514	0.2940659371
2515	0.2940566089
2516	0.2940549084
2517	0.2940435166
2518	0.294028773
2519	0.2939960889
2520	0.29397977
2521	0.2939468062
2522	0.2939159216
2523	0.2939000935
2524	0.2938716174
2525	0.2938540321
2526	0.2938313092
2527	0.2938250623
2528	0.2938077698
2529	0.293790494
2530	0.29376057
2531	0.2937445422
2532	0.2937154985
2533	0.293695953
2534	0.2936606752
2535	0.2936361086
2536	0.2936018652
2537	0.2935827088
2538	0.2935568981
2539	0.2935318413
2540	0.2935217755
2541	0.2935126243
2542	0.2934966832
2543	0.2934877059
2544	0.2934558442
2545	0.2934349565
2546	0.2934020767
2547	0.2933872251
2548	0.2933707393
2549	0.2933095692
2550	0.2932853386
2551	0.2932715648
2552	0.2932541312
2553	0.2932275827
2554	0.2932107891
2555	0.2932014911
2556	0.2931880813
2557	0.2931683508
2558	0.2931550943
2559	0.2931450844
2560	0.2931313754
2561	0.2931105013
2562	0.2930923671
2563	0.2930822746
2564	0.2930574646
2565	0.2930429994
2566	0.2930369592
2567	0.2930218525
2568	0.2930054046
2569	0.2929744339
2570	0.2929539523
2571	0.2929265281
2572	0.2929010089
2573	0.2928711909
2574	0.2928597384
2575	0.2928521674
2576	0.2928348892
2577	0.2928213894
2578	0.2928052724
2579	0.292774629
2580	0.2927614095
2581	0.292736881
2582	0.2927054083
2583	0.2926796622
2584	0.292666864
2585	0.292639979
2586	0.2926337767
2587	0.2926134661
2588	0.2925881901
2589	0.2925727391
2590	0.2925379422
2591	0.2925173892
2592	0.2925104126
2593	0.2924865911
2594	0.2924602054
2595	0.2924344131
2596	0.2924079658
2597	0.2923767474
2598	0.2923600151
2599	0.2923247984
2600	0.2922966001
2601	0.2922796307
2602	0.2922609672
2603	0.2922223339
2604	0.2921937426
2605	0.2921757963
2606	0.2921608259
2607	0.2921344455
2608	0.2921103475
2609	0.2920780512
2610	0.2920517013
2611	0.2920306165
2612	0.2920171064
2613	0.2919856757
2614	0.2919571031
2615	0.2919407159
2616	0.2919163275
2617	0.2918962336
2618	0.2918768654
2619	0.2918639234
2620	0.2918373238
2621	0.2918100505
2622	0.2917937472
2623	0.2917788903
2624	0.291749933
2625	0.2917374874
2626	0.2917142992
2627	0.2916974003
2628	0.2916692471
2629	0.2916529003
2630	0.2916428107
2631	0.2916136711
2632	0.2915870656
2633	0.2915672568
2634	0.2915576531
2635	0.2915458793
2636	0.2915337925
2637	0.2915066283
2638	0.2914810501
2639	0.2914568519
2640	0.2914364725
2641	0.2914131606
2642	0.2914019367
2643	0.2913753488
2644	0.2913597415
2645	0.2913411232
2646	0.2913087927
2647	0.2912949424
2648	0.2912648747
2649	0.2912299173
2650	0.2911929338
2651	0.2911793645
2652	0.2911646028
2653	0.2911385645
2654	0.2911297276
2655	0.2911056894
2656	0.2910917857
2657	0.2910842443
2658	0.2910689035
2659	0.2910428981
2660	0.2910110683
2661	0.2910054117
2662	0.2909549288
2663	0.2909325508
2664	0.2909160046
2665	0.2908925189
2666	0.2908830878
2667	0.2908598825
2668	0.2908368553
2669	0.2908081324
2670	0.2907993353
2671	0.2907737626
2672	0.2907381611
2673	0.2906928633
2674	0.290678936
2675	0.2906648216
2676	0.2906343234
2677	0.2906212028
2678	0.2905901548
2679	0.2905573914
2680	0.2905319646
2681	0.2905061815
2682	0.2904942799
2683	0.2904778499
2684	0.2904489171
2685	0.290439314
2686	0.2904235783
2687	0.2904095129
2688	0.2903787609
2689	0.2903581922
2690	0.2903317662
2691	0.2903066834
2692	0.2902998529
2693	0.2902635936
2694	0.2902426459
2695	0.2902202333
2696	0.2902034082
2697	0.2902010152
2698	0.2901685519
2699	0.2901527148
2700	0.2901223341
2701	0.2901118251
2702	0.2901033407
2703	0.2900927413
2704	0.2900780206
2705	0.2900498414
2706	0.2900456696
2707	0.2900291836
2708	0.29001368
2709	0.28999181
2710	0.2899753887
2711	0.2899559648
2712	0.2899397535
2713	0.2899291797
2714	0.2899120451
2715	0.2898877616
2716	0.2898711963
2717	0.2898495624
2718	0.2898293611
2719	0.2898063884
2720	0.2897672802
2721	0.2897518802
2722	0.2897306211
2723	0.2897141901
2724	0.289698192
2725	0.2896802628
2726	0.2896487977
2727	0.2896392477
2728	0.2896274978
2729	0.2895841423
2730	0.2895679213
2731	0.2895445579
2732	0.2895228796
2733	0.2895098056
2734	0.2894960624
2735	0.2894835633
2736	0.2894678682
2737	0.2894436172
2738	0.2894232012
2739	0.2893880593
2740	0.289377435
2741	0.28935717
2742	0.289328271
2743	0.2893159146
2744	0.289305317
2745	0.2892678457
2746	0.2892514039
2747	0.2892435813
2748	0.2892296017
2749	0.289222815
2750	0.2891937463
2751	0.2891643385
2752	0.2891484458
2753	0.2891339146
2754	0.2891165175
2755	0.2891003275
2756	0.2890857308
2757	0.289067976
2758	0.2890444221
2759	0.2890220929
2760	0.2889859941
2761	0.2889659514
2762	0.2889531875
2763	0.2889426439
2764	0.2889111228
2765	0.2889022227
2766	0.288893054
2767	0.2888659306
2768	0.2888505178
2769	0.2888382199
2770	0.288821445
2771	0.2888049687
2772	0.2887889352
2773	0.2887658892
2774	0.2887537971
2775	0.2887322014
2776	0.2887099439
2777	0.2886843102
2778	0.2886758269
2779	0.2886599952
2780	0.2886502207
2781	0.2886298007
2782	0.2886180375
2783	0.2886131375
2784	0.2885946051
2785	0.2885788265
2786	0.288555802
2787	0.2885403119
2788	0.2885053924
2789	0.2885001784
2790	0.2884839467
2791	0.2884650873
2792	0.288435648
2793	0.2884190575
2794	0.2883999411
2795	0.2883897564
2796	0.2883631202
2797	0.2883320964
2798	0.2882972343
2799	0.2882844816
2800	0.2882726194
2801	0.2882456004
2802	0.2882277495
2803	0.2882063794
2804	0.2881935285
2805	0.2881785475
2806	0.2881578941
2807	0.2881420216
2808	0.2881212804
2809	0.2881096319
2810	0.288092154
2811	0.2880745326
2812	0.2880510143
2813	0.2880440237
2814	0.2880365204
2815	0.2880126974
2816	0.2879908546
2817	0.2879631914
2818	0.2879386811
2819	0.2879222122
2820	0.2879066072
2821	0.2879006393
2822	0.2878730962
2823	0.2878497855
2824	0.287808972
2825	0.2877781195
2826	0.2877374261
2827	0.287717388
2828	0.2877024306
2829	0.2876761659
2830	0.2876479544
2831	0.2876258825
2832	0.2875945987
2833	0.2875858679
2834	0.287563294
2835	0.2875364496
2836	0.287519579
2837	0.287500122
2838	0.2874798401
2839	0.287462567
2840	0.2874450979
2841	0.2874230398
2842	0.2874140948
2843	0.2873937039
2844	0.2873596613
2845	0.2873452275
2846	0.2873295701
2847	0.2873206389
2848	0.2872927147
2849	0.2872722741
2850	0.2872498608
2851	0.2872334857
2852	0.2872185116
2853	0.2871948588
2854	0.287163992
2855	0.2871485732
2856	0.2871321016
2857	0.2871105302
2858	0.2870936201
2859	0.2870873924
2860	0.2870623936
2861	0.2870476926
2862	0.2870355689
2863	0.2870018519
2864	0.2869793834
2865	0.2869668948
2866	0.2869494277
2867	0.2869190728
2868	0.2869085322
2869	0.2868920256
2870	0.2868577819
2871	0.2868491072
2872	0.2868327112
2873	0.2868153941
2874	0.286807269
2875	0.2867836921
2876	0.286768275
2877	0.2867604822
2878	0.2867392765
2879	0.286728581
2880	0.2867244692
2881	0.2867244331
2882	0.286691619
2883	0.2866758676
2884	0.2866611316
2885	0.2866240571
2886	0.286608328
2887	0.2865919359
2888	0.2865641777
2889	0.2865365825
2890	0.2865144922
2891	0.2864994214
2892	0.2864700951
2893	0.2864501718
2894	0.2864383209
2895	0.2864330273
2896	0.2864028941
2897	0.2863845159
2898	0.2863723351
2899	0.2863481892
2900	0.2863291086
2901	0.2863203937
2902	0.2863147731
2903	0.2862944423
2904	0.2862796049
2905	0.2862520777
2906	0.2862270132
2907	0.2862114569
2908	0.286204132
2909	0.286181998
2910	0.2861675574
2911	0.2861469791
2912	0.2861336726
2913	0.286107244
2914	0.2860814082
2915	0.2860600899
2916	0.2860460812
2917	0.2860299717
2918	0.286012663
2919	0.2859927883
2920	0.2859723094
2921	0.2859553287
2922	0.2859284991
2923	0.2859126294
2924	0.2858961446
2925	0.2858835226
